# norm1   norm2  g21_pred   casA_pred   g21_diff   casA_diff   g21_chisq   casA_chisq
0.12 0.23 0.462142 0.019319 -0.1458 -0.3808 6.4508 0.0035
0.12 0.24 0.456169 0.019071 -0.1568 -0.3888 7.465 0.0037
0.12 0.25 0.450197 0.018822 -0.1678 -0.3967 8.5532 0.0038
0.12 0.26 0.444224 0.018573 -0.1789 -0.4047 9.7154 0.004
0.12 0.27 0.438251 0.018324 -0.1899 -0.4127 10.9517 0.0041
0.12 0.28 0.432278 0.018076 -0.201 -0.4207 12.2619 0.0043
0.12 0.29 0.426305 0.017827 -0.212 -0.4286 13.6462 0.0045
0.12 0.3 0.420332 0.017578 -0.223 -0.4366 15.1045 0.0046
0.12 0.31 0.414359 0.017329 -0.2341 -0.4446 16.6368 0.0048
0.12 0.32 0.408386 0.017081 -0.2451 -0.4525 18.2431 0.005
0.12 0.33 0.402414 0.016832 -0.2562 -0.4605 19.9234 0.0052
0.12 0.34 0.396441 0.016583 -0.2672 -0.4685 21.6778 0.0053
0.12 0.35 0.390468 0.016334 -0.2782 -0.4765 23.5062 0.0055
0.12 0.36 0.384495 0.016086 -0.2893 -0.4844 25.4085 0.0057
0.12 0.37 0.378522 0.015837 -0.3003 -0.4924 27.3849 0.0059
0.12 0.38 0.372549 0.015588 -0.3114 -0.5004 29.4353 0.0061
0.12 0.39 0.366576 0.01534 -0.3224 -0.5083 31.5598 0.0063
0.12 0.4 0.360603 0.015091 -0.3335 -0.5163 33.7582 0.0065
0.12 0.41 0.354631 0.014842 -0.3445 -0.5243 36.0307 0.0067
0.12 0.42 0.348658 0.014593 -0.3555 -0.5323 38.3771 0.0069
0.12 0.43 0.342685 0.014345 -0.3666 -0.5402 40.7976 0.0071
0.12 0.44 0.336712 0.014096 -0.3776 -0.5482 43.2921 0.0073
0.12 0.45 0.330739 0.013847 -0.3887 -0.5562 45.8606 0.0075
0.12 0.46 0.324766 0.013598 -0.3997 -0.5642 48.5032 0.0077
0.12 0.47 0.318793 0.01335 -0.4107 -0.5721 51.2197 0.008
0.12 0.48 0.31282 0.013101 -0.4218 -0.5801 54.0103 0.0082
0.12 0.49 0.306848 0.012852 -0.4328 -0.5881 56.8748 0.0084
0.12 0.5 0.300875 0.012603 -0.4439 -0.596 59.8134 0.0086
0.12 0.51 0.294902 0.012355 -0.4549 -0.604 62.826 0.0089
0.12 0.52 0.288929 0.012106 -0.4659 -0.612 65.9126 0.0091
0.12 0.53 0.282956 0.011857 -0.477 -0.62 69.0733 0.0094
0.12 0.54 0.276983 0.011608 -0.488 -0.6279 72.3079 0.0096
0.12 0.55 0.27101 0.01136 -0.4991 -0.6359 75.6166 0.0098
0.12 0.56 0.265037 0.011111 -0.5101 -0.6439 78.9993 0.0101
0.12 0.57 0.259065 0.010862 -0.5211 -0.6519 82.456 0.0103
0.12 0.58 0.253092 0.010613 -0.5322 -0.6598 85.9867 0.0106
0.12 0.59 0.247119 0.010365 -0.5432 -0.6678 89.5914 0.0108
0.12 0.6 0.241146 0.010116 -0.5543 -0.6758 93.2701 0.0111
0.12 0.61 0.235173 0.009867 -0.5653 -0.6837 97.0229 0.0114
0.12 0.62 0.2292 0.009619 -0.5763 -0.6917 100.8497 0.0116
0.12 0.63 0.223227 0.00937 -0.5874 -0.6997 104.7504 0.0119
0.12 0.64 0.217255 0.009121 -0.5984 -0.7077 108.7252 0.0122
0.12 0.65 0.211282 0.008872 -0.6095 -0.7156 112.7741 0.0125
0.12 0.66 0.205309 0.008624 -0.6205 -0.7236 116.8969 0.0127
0.12 0.67 0.199336 0.008375 -0.6315 -0.7316 121.0937 0.013
0.12 0.68 0.193363 0.008126 -0.6426 -0.7395 125.3646 0.0133
0.12 0.69 0.18739 0.007877 -0.6536 -0.7475 129.7095 0.0136
0.12 0.7 0.181417 0.007629 -0.6647 -0.7555 134.1283 0.0139
0.12 0.71 0.175444 0.00738 -0.6757 -0.7635 138.6212 0.0142
0.12 0.72 0.169472 0.007131 -0.6867 -0.7714 143.1882 0.0145
0.12 0.73 0.163499 0.006882 -0.6978 -0.7794 147.8291 0.0148
0.12 0.74 0.157526 0.006634 -0.7088 -0.7874 152.544 0.0151
0.12 0.75 0.151553 0.006385 -0.7199 -0.7954 157.333 0.0154
0.12 0.76 0.14558 0.006136 -0.7309 -0.8033 162.196 0.0157
0.12 0.77 0.139607 0.005887 -0.7419 -0.8113 167.133 0.016
0.12 0.78 0.133634 0.005639 -0.753 -0.8193 172.144 0.0163
0.12 0.79 0.127661 0.00539 -0.764 -0.8272 177.229 0.0166
0.12 0.8 0.121689 0.005141 -0.7751 -0.8352 182.3881 0.017
0.12 0.81 0.115716 0.004892 -0.7861 -0.8432 187.6211 0.0173
0.12 0.82 0.109743 0.004644 -0.7971 -0.8512 192.9282 0.0176
0.12 0.83 0.10377 0.004395 -0.8082 -0.8591 198.3093 0.018
0.12 0.84 0.097797 0.004146 -0.8192 -0.8671 203.7644 0.0183
0.12 0.85 0.091824 0.003897 -0.8303 -0.8751 209.2935 0.0186
0.12 0.86 0.085851 0.003649 -0.8413 -0.8831 214.8966 0.019
0.12 0.87 0.079878 0.0034 -0.8524 -0.891 220.5737 0.0193
0.12 0.88 0.073906 0.003151 -0.8634 -0.899 226.3249 0.0197
0.12 0.89 0.067933 0.002903 -0.8744 -0.907 232.1501 0.02
0.12 0.9 0.06196 0.002654 -0.8855 -0.9149 238.0493 0.0204
0.12 0.91 0.055987 0.002405 -0.8965 -0.9229 244.0225 0.0207
0.12 0.92 0.050014 0.002156 -0.9076 -0.9309 250.0697 0.0211
0.12 0.93 0.044041 0.001908 -0.9186 -0.9389 256.1909 0.0214
0.12 0.94 0.038068 0.001659 -0.9296 -0.9468 262.3862 0.0218
0.12 0.95 0.032095 0.00141 -0.9407 -0.9548 268.6554 0.0222
0.12 0.96 0.026123 0.001161 -0.9517 -0.9628 274.9987 0.0226
0.12 0.97 0.02015 0.000913 -0.9628 -0.9707 281.416 0.0229
0.12 0.98 0.014177 0.000664 -0.9738 -0.9787 287.9073 0.0233
0.12 0.99 0.008204 0.000415 -0.9848 -0.9867 294.4726 0.0237
0.13 0.0 0.599399 0.025036 0.1079 -0.1976 3.5378 0.0009
0.13 0.01 0.593426 0.024787 0.0969 -0.2055 2.8511 0.001
0.13 0.02 0.587453 0.024538 0.0859 -0.2135 2.2385 0.0011
0.13 0.03 0.58148 0.02429 0.0748 -0.2215 1.6998 0.0012
0.13 0.04 0.575507 0.024041 0.0638 -0.2295 1.2352 0.0013
0.13 0.05 0.569534 0.023792 0.0527 -0.2374 0.8446 0.0014
0.13 0.06 0.563562 0.023543 0.0417 -0.2454 0.528 0.0015
0.13 0.07 0.557589 0.023295 0.0307 -0.2534 0.2855 0.0016
0.13 0.08 0.551616 0.023046 0.0196 -0.2613 0.1169 0.0017
0.13 0.09 0.545643 0.022797 0.0086 -0.2693 0.0224 0.0018
0.13 0.1 0.53967 0.022549 -0.0025 -0.2773 0.0018 0.0019
0.13 0.11 0.533697 0.0223 -0.0135 -0.2853 0.0553 0.002
0.13 0.12 0.527724 0.022051 -0.0245 -0.2932 0.1828 0.0021
0.13 0.13 0.521751 0.021802 -0.0356 -0.3012 0.3843 0.0022
0.13 0.14 0.515779 0.021554 -0.0466 -0.3092 0.6599 0.0023
0.13 0.15 0.509806 0.021305 -0.0577 -0.3172 1.0094 0.0024
0.13 0.16 0.503833 0.021056 -0.0687 -0.3251 1.433 0.0026
0.13 0.17 0.49786 0.020807 -0.0797 -0.3331 1.9306 0.0027
0.13 0.18 0.491887 0.020559 -0.0908 -0.3411 2.5022 0.0028
0.13 0.19 0.485914 0.02031 -0.1018 -0.349 3.1478 0.003
0.13 0.2 0.479941 0.020061 -0.1129 -0.357 3.8674 0.0031
0.13 0.21 0.473968 0.019812 -0.1239 -0.365 4.661 0.0032
0.13 0.22 0.467996 0.019564 -0.1349 -0.373 5.5287 0.0034
0.13 0.23 0.462023 0.019315 -0.146 -0.3809 6.4703 0.0035
0.13 0.24 0.45605 0.019066 -0.157 -0.3889 7.486 0.0037
0.13 0.25 0.450077 0.018817 -0.1681 -0.3969 8.5757 0.0038
0.13 0.26 0.444104 0.018569 -0.1791 -0.4049 9.7394 0.004
0.13 0.27 0.438131 0.01832 -0.1901 -0.4128 10.9772 0.0041
0.13 0.28 0.432158 0.018071 -0.2012 -0.4208 12.2889 0.0043
0.13 0.29 0.426185 0.017822 -0.2122 -0.4288 13.6747 0.0045
0.13 0.3 0.420213 0.017574 -0.2233 -0.4367 15.1344 0.0046
0.13 0.31 0.41424 0.017325 -0.2343 -0.4447 16.6682 0.0048
0.13 0.32 0.408267 0.017076 -0.2453 -0.4527 18.276 0.005
0.13 0.33 0.402294 0.016827 -0.2564 -0.4607 19.9578 0.0052
0.13 0.34 0.396321 0.016579 -0.2674 -0.4686 21.7137 0.0053
0.13 0.35 0.390348 0.01633 -0.2785 -0.4766 23.5435 0.0055
0.13 0.36 0.384375 0.016081 -0.2895 -0.4846 25.4474 0.0057
0.13 0.37 0.378403 0.015833 -0.3005 -0.4925 27.4252 0.0059
0.13 0.38 0.37243 0.015584 -0.3116 -0.5005 29.4771 0.0061
0.13 0.39 0.366457 0.015335 -0.3226 -0.5085 31.603 0.0063
0.13 0.4 0.360484 0.015086 -0.3337 -0.5165 33.803 0.0065
0.13 0.41 0.354511 0.014838 -0.3447 -0.5244 36.0769 0.0067
0.13 0.42 0.348538 0.014589 -0.3558 -0.5324 38.4249 0.0069
0.13 0.43 0.342565 0.01434 -0.3668 -0.5404 40.8468 0.0071
0.13 0.44 0.336592 0.014091 -0.3778 -0.5484 43.3428 0.0073
0.13 0.45 0.33062 0.013843 -0.3889 -0.5563 45.9128 0.0075
0.13 0.46 0.324647 0.013594 -0.3999 -0.5643 48.5568 0.0077
0.13 0.47 0.318674 0.013345 -0.411 -0.5723 51.2748 0.008
0.13 0.48 0.312701 0.013096 -0.422 -0.5802 54.0669 0.0082
0.13 0.49 0.306728 0.012848 -0.433 -0.5882 56.9329 0.0084
0.13 0.5 0.300755 0.012599 -0.4441 -0.5962 59.873 0.0086
0.13 0.51 0.294782 0.01235 -0.4551 -0.6042 62.8871 0.0089
0.13 0.52 0.288809 0.012101 -0.4662 -0.6121 65.9752 0.0091
0.13 0.53 0.282837 0.011853 -0.4772 -0.6201 69.1373 0.0094
0.13 0.54 0.276864 0.011604 -0.4882 -0.6281 72.3734 0.0096
0.13 0.55 0.270891 0.011355 -0.4993 -0.6361 75.6836 0.0098
0.13 0.56 0.264918 0.011106 -0.5103 -0.644 79.0677 0.0101
0.13 0.57 0.258945 0.010858 -0.5214 -0.652 82.5259 0.0103
0.13 0.58 0.252972 0.010609 -0.5324 -0.66 86.0581 0.0106
0.13 0.59 0.246999 0.01036 -0.5434 -0.6679 89.6643 0.0109
0.13 0.6 0.241026 0.010112 -0.5545 -0.6759 93.3445 0.0111
0.13 0.61 0.235054 0.009863 -0.5655 -0.6839 97.0988 0.0114
0.13 0.62 0.229081 0.009614 -0.5766 -0.6919 100.927 0.0116
0.13 0.63 0.223108 0.009365 -0.5876 -0.6998 104.8293 0.0119
0.13 0.64 0.217135 0.009117 -0.5986 -0.7078 108.8056 0.0122
0.13 0.65 0.211162 0.008868 -0.6097 -0.7158 112.8559 0.0125
0.13 0.66 0.205189 0.008619 -0.6207 -0.7237 116.9802 0.0127
0.13 0.67 0.199216 0.00837 -0.6318 -0.7317 121.1785 0.013
0.13 0.68 0.193243 0.008122 -0.6428 -0.7397 125.4508 0.0133
0.13 0.69 0.187271 0.007873 -0.6538 -0.7477 129.7972 0.0136
0.13 0.7 0.181298 0.007624 -0.6649 -0.7556 134.2176 0.0139
0.13 0.71 0.175325 0.007375 -0.6759 -0.7636 138.7119 0.0142
0.13 0.72 0.169352 0.007127 -0.687 -0.7716 143.2803 0.0145
0.13 0.73 0.163379 0.006878 -0.698 -0.7796 147.9228 0.0148
0.13 0.74 0.157406 0.006629 -0.709 -0.7875 152.6392 0.0151
0.13 0.75 0.151433 0.00638 -0.7201 -0.7955 157.4296 0.0154
0.13 0.76 0.14546 0.006132 -0.7311 -0.8035 162.2941 0.0157
0.13 0.77 0.139488 0.005883 -0.7422 -0.8114 167.2326 0.016
0.13 0.78 0.133515 0.005634 -0.7532 -0.8194 172.2451 0.0163
0.13 0.79 0.127542 0.005385 -0.7642 -0.8274 177.3316 0.0167
0.13 0.8 0.121569 0.005137 -0.7753 -0.8354 182.4921 0.017
0.13 0.81 0.115596 0.004888 -0.7863 -0.8433 187.7266 0.0173
0.13 0.82 0.109623 0.004639 -0.7974 -0.8513 193.0352 0.0176
0.13 0.83 0.10365 0.00439 -0.8084 -0.8593 198.4177 0.018
0.13 0.84 0.097678 0.004142 -0.8195 -0.8673 203.8743 0.0183
0.13 0.85 0.091705 0.003893 -0.8305 -0.8752 209.4049 0.0186
0.13 0.86 0.085732 0.003644 -0.8415 -0.8832 215.0095 0.019
0.13 0.87 0.079759 0.003396 -0.8526 -0.8912 220.6881 0.0193
0.13 0.88 0.073786 0.003147 -0.8636 -0.8991 226.4408 0.0197
0.13 0.89 0.067813 0.002898 -0.8747 -0.9071 232.2674 0.02
0.13 0.9 0.06184 0.002649 -0.8857 -0.9151 238.1681 0.0204
0.13 0.91 0.055867 0.002401 -0.8967 -0.9231 244.1428 0.0207
0.13 0.92 0.049895 0.002152 -0.9078 -0.931 250.1915 0.0211
0.13 0.93 0.043922 0.001903 -0.9188 -0.939 256.3142 0.0215
0.13 0.94 0.037949 0.001654 -0.9299 -0.947 262.5109 0.0218
0.13 0.95 0.031976 0.001406 -0.9409 -0.9549 268.7817 0.0222
0.13 0.96 0.026003 0.001157 -0.9519 -0.9629 275.1264 0.0226
0.13 0.97 0.02003 0.000908 -0.963 -0.9709 281.5452 0.0229
0.13 0.98 0.014057 0.000659 -0.974 -0.9789 288.038 0.0233
0.13 0.99 0.008084 0.000411 -0.9851 -0.9868 294.6048 0.0237
0.14 0.0 0.599279 0.025031 0.1077 -0.1977 3.5233 0.001
0.14 0.01 0.593306 0.024783 0.0967 -0.2057 2.8381 0.001
0.14 0.02 0.587334 0.024534 0.0856 -0.2137 2.227 0.0011
0.14 0.03 0.581361 0.024285 0.0746 -0.2216 1.6898 0.0012
0.14 0.04 0.575388 0.024036 0.0636 -0.2296 1.2267 0.0013
0.14 0.05 0.569415 0.023788 0.0525 -0.2376 0.8376 0.0014
0.14 0.06 0.563442 0.023539 0.0415 -0.2455 0.5225 0.0015
0.14 0.07 0.557469 0.02329 0.0304 -0.2535 0.2814 0.0016
0.14 0.08 0.551496 0.023042 0.0194 -0.2615 0.1143 0.0017
0.14 0.09 0.545523 0.022793 0.0084 -0.2695 0.0212 0.0018
0.14 0.1 0.539551 0.022544 -0.0027 -0.2774 0.0022 0.0019
0.14 0.11 0.533578 0.022295 -0.0137 -0.2854 0.0571 0.002
0.14 0.12 0.527605 0.022047 -0.0248 -0.2934 0.1861 0.0021
0.14 0.13 0.521632 0.021798 -0.0358 -0.3014 0.3891 0.0022
0.14 0.14 0.515659 0.021549 -0.0468 -0.3093 0.6661 0.0023
0.14 0.15 0.509686 0.0213 -0.0579 -0.3173 1.0172 0.0024
0.14 0.16 0.503713 0.021052 -0.0689 -0.3253 1.4422 0.0026
0.14 0.17 0.49774 0.020803 -0.08 -0.3332 1.9413 0.0027
0.14 0.18 0.491768 0.020554 -0.091 -0.3412 2.5143 0.0028
0.14 0.19 0.485795 0.020305 -0.102 -0.3492 3.1614 0.003
0.14 0.2 0.479822 0.020057 -0.1131 -0.3572 3.8825 0.0031
0.14 0.21 0.473849 0.019808 -0.1241 -0.3651 4.6777 0.0032
0.14 0.22 0.467876 0.019559 -0.1352 -0.3731 5.5468 0.0034
0.14 0.23 0.461903 0.01931 -0.1462 -0.3811 6.4899 0.0035
0.14 0.24 0.45593 0.019062 -0.1572 -0.389 7.5071 0.0037
0.14 0.25 0.449957 0.018813 -0.1683 -0.397 8.5983 0.0038
0.14 0.26 0.443985 0.018564 -0.1793 -0.405 9.7635 0.004
0.14 0.27 0.438012 0.018315 -0.1904 -0.413 11.0027 0.0041
0.14 0.28 0.432039 0.018067 -0.2014 -0.4209 12.3159 0.0043
0.14 0.29 0.426066 0.017818 -0.2124 -0.4289 13.7031 0.0045
0.14 0.3 0.420093 0.017569 -0.2235 -0.4369 15.1644 0.0046
0.14 0.31 0.41412 0.01732 -0.2345 -0.4449 16.6997 0.0048
0.14 0.32 0.408147 0.017072 -0.2456 -0.4528 18.309 0.005
0.14 0.33 0.402174 0.016823 -0.2566 -0.4608 19.9923 0.0052
0.14 0.34 0.396202 0.016574 -0.2676 -0.4688 21.7496 0.0053
0.14 0.35 0.390229 0.016326 -0.2787 -0.4767 23.5809 0.0055
0.14 0.36 0.384256 0.016077 -0.2897 -0.4847 25.4862 0.0057
0.14 0.37 0.378283 0.015828 -0.3008 -0.4927 27.4656 0.0059
0.14 0.38 0.37231 0.015579 -0.3118 -0.5007 29.519 0.0061
0.14 0.39 0.366337 0.015331 -0.3229 -0.5086 31.6464 0.0063
0.14 0.4 0.360364 0.015082 -0.3339 -0.5166 33.8478 0.0065
0.14 0.41 0.354391 0.014833 -0.3449 -0.5246 36.1232 0.0067
0.14 0.42 0.348419 0.014584 -0.356 -0.5326 38.4726 0.0069
0.14 0.43 0.342446 0.014336 -0.367 -0.5405 40.896 0.0071
0.14 0.44 0.336473 0.014087 -0.3781 -0.5485 43.3935 0.0073
0.14 0.45 0.3305 0.013838 -0.3891 -0.5565 45.965 0.0075
0.14 0.46 0.324527 0.013589 -0.4001 -0.5644 48.6105 0.0078
0.14 0.47 0.318554 0.013341 -0.4112 -0.5724 51.33 0.008
0.14 0.48 0.312581 0.013092 -0.4222 -0.5804 54.1235 0.0082
0.14 0.49 0.306609 0.012843 -0.4333 -0.5884 56.991 0.0084
0.14 0.5 0.300636 0.012594 -0.4443 -0.5963 59.9326 0.0087
0.14 0.51 0.294663 0.012346 -0.4553 -0.6043 62.9482 0.0089
0.14 0.52 0.28869 0.012097 -0.4664 -0.6123 66.0378 0.0091
0.14 0.53 0.282717 0.011848 -0.4774 -0.6202 69.2014 0.0094
0.14 0.54 0.276744 0.011599 -0.4885 -0.6282 72.439 0.0096
0.14 0.55 0.270771 0.011351 -0.4995 -0.6362 75.7506 0.0098
0.14 0.56 0.264798 0.011102 -0.5105 -0.6442 79.1362 0.0101
0.14 0.57 0.258826 0.010853 -0.5216 -0.6521 82.5959 0.0103
0.14 0.58 0.252853 0.010605 -0.5326 -0.6601 86.1296 0.0106
0.14 0.59 0.24688 0.010356 -0.5437 -0.6681 89.7373 0.0109
0.14 0.6 0.240907 0.010107 -0.5547 -0.6761 93.4189 0.0111
0.14 0.61 0.234934 0.009858 -0.5657 -0.684 97.1747 0.0114
0.14 0.62 0.228961 0.00961 -0.5768 -0.692 101.0044 0.0116
0.14 0.63 0.222988 0.009361 -0.5878 -0.7 104.9081 0.0119
0.14 0.64 0.217015 0.009112 -0.5989 -0.7079 108.8859 0.0122
0.14 0.65 0.211043 0.008863 -0.6099 -0.7159 112.9377 0.0125
0.14 0.66 0.20507 0.008615 -0.6209 -0.7239 117.0635 0.0127
0.14 0.67 0.199097 0.008366 -0.632 -0.7319 121.2633 0.013
0.14 0.68 0.193124 0.008117 -0.643 -0.7398 125.5371 0.0133
0.14 0.69 0.187151 0.007868 -0.6541 -0.7478 129.8849 0.0136
0.14 0.7 0.181178 0.00762 -0.6651 -0.7558 134.3068 0.0139
0.14 0.71 0.175205 0.007371 -0.6761 -0.7638 138.8027 0.0142
0.14 0.72 0.169232 0.007122 -0.6872 -0.7717 143.3725 0.0145
0.14 0.73 0.16326 0.006873 -0.6982 -0.7797 148.0164 0.0148
0.14 0.74 0.157287 0.006625 -0.7093 -0.7877 152.7344 0.0151
0.14 0.75 0.151314 0.006376 -0.7203 -0.7956 157.5263 0.0154
0.14 0.76 0.145341 0.006127 -0.7313 -0.8036 162.3922 0.0157
0.14 0.77 0.139368 0.005878 -0.7424 -0.8116 167.3322 0.016
0.14 0.78 0.133395 0.00563 -0.7534 -0.8196 172.3461 0.0163
0.14 0.79 0.127422 0.005381 -0.7645 -0.8275 177.4341 0.0167
0.14 0.8 0.121449 0.005132 -0.7755 -0.8355 182.5961 0.017
0.14 0.81 0.115477 0.004883 -0.7865 -0.8435 187.8321 0.0173
0.14 0.82 0.109504 0.004635 -0.7976 -0.8515 193.1422 0.0176
0.14 0.83 0.103531 0.004386 -0.8086 -0.8594 198.5262 0.018
0.14 0.84 0.097558 0.004137 -0.8197 -0.8674 203.9843 0.0183
0.14 0.85 0.091585 0.003889 -0.8307 -0.8754 209.5164 0.0186
0.14 0.86 0.085612 0.00364 -0.8418 -0.8833 215.1224 0.019
0.14 0.87 0.079639 0.003391 -0.8528 -0.8913 220.8025 0.0193
0.14 0.88 0.073666 0.003142 -0.8638 -0.8993 226.5567 0.0197
0.14 0.89 0.067694 0.002894 -0.8749 -0.9073 232.3848 0.02
0.14 0.9 0.061721 0.002645 -0.8859 -0.9152 238.287 0.0204
0.14 0.91 0.055748 0.002396 -0.897 -0.9232 244.2631 0.0207
0.14 0.92 0.049775 0.002147 -0.908 -0.9312 250.3133 0.0211
0.14 0.93 0.043802 0.001899 -0.919 -0.9391 256.4375 0.0215
0.14 0.94 0.037829 0.00165 -0.9301 -0.9471 262.6357 0.0218
0.14 0.95 0.031856 0.001401 -0.9411 -0.9551 268.9079 0.0222
0.14 0.96 0.025883 0.001152 -0.9522 -0.9631 275.2542 0.0226
0.14 0.97 0.019911 0.000904 -0.9632 -0.971 281.6744 0.0229
0.14 0.98 0.013938 0.000655 -0.9742 -0.979 288.1687 0.0233
0.14 0.99 0.007965 0.000406 -0.9853 -0.987 294.737 0.0237
0.15 0.0 0.59916 0.025027 0.1075 -0.1979 3.5089 0.001
0.15 0.01 0.593187 0.024778 0.0965 -0.2058 2.8252 0.001
0.15 0.02 0.587214 0.024529 0.0854 -0.2138 2.2155 0.0011
0.15 0.03 0.581241 0.024281 0.0744 -0.2218 1.6798 0.0012
0.15 0.04 0.575268 0.024032 0.0633 -0.2297 1.2182 0.0013
0.15 0.05 0.569295 0.023783 0.0523 -0.2377 0.8305 0.0014
0.15 0.06 0.563322 0.023535 0.0413 -0.2457 0.5169 0.0015
0.15 0.07 0.55735 0.023286 0.0302 -0.2537 0.2773 0.0016
0.15 0.08 0.551377 0.023037 0.0192 -0.2616 0.1117 0.0017
0.15 0.09 0.545404 0.022788 0.0081 -0.2696 0.0201 0.0018
0.15 0.1 0.539431 0.02254 -0.0029 -0.2776 0.0026 0.0019
0.15 0.11 0.533458 0.022291 -0.0139 -0.2856 0.059 0.002
0.15 0.12 0.527485 0.022042 -0.025 -0.2935 0.1895 0.0021
0.15 0.13 0.521512 0.021793 -0.036 -0.3015 0.394 0.0022
0.15 0.14 0.515539 0.021545 -0.0471 -0.3095 0.6724 0.0023
0.15 0.15 0.509567 0.021296 -0.0581 -0.3174 1.025 0.0025
0.15 0.16 0.503594 0.021047 -0.0691 -0.3254 1.4515 0.0026
0.15 0.17 0.497621 0.020798 -0.0802 -0.3334 1.952 0.0027
0.15 0.18 0.491648 0.02055 -0.0912 -0.3414 2.5266 0.0028
0.15 0.19 0.485675 0.020301 -0.1023 -0.3493 3.1751 0.003
0.15 0.2 0.479702 0.020052 -0.1133 -0.3573 3.8977 0.0031
0.15 0.21 0.473729 0.019803 -0.1243 -0.3653 4.6943 0.0032
0.15 0.22 0.467757 0.019555 -0.1354 -0.3732 5.5649 0.0034
0.15 0.23 0.461784 0.019306 -0.1464 -0.3812 6.5096 0.0035
0.15 0.24 0.455811 0.019057 -0.1575 -0.3892 7.5282 0.0037
0.15 0.25 0.449838 0.018808 -0.1685 -0.3972 8.6209 0.0038
0.15 0.26 0.443865 0.01856 -0.1795 -0.4051 9.7876 0.004
0.15 0.27 0.437892 0.018311 -0.1906 -0.4131 11.0282 0.0042
0.15 0.28 0.431919 0.018062 -0.2016 -0.4211 12.3429 0.0043
0.15 0.29 0.425946 0.017813 -0.2127 -0.4291 13.7317 0.0045
0.15 0.3 0.419974 0.017565 -0.2237 -0.437 15.1944 0.0046
0.15 0.31 0.414001 0.017316 -0.2347 -0.445 16.7312 0.0048
0.15 0.32 0.408028 0.017067 -0.2458 -0.453 18.3419 0.005
0.15 0.33 0.402055 0.016819 -0.2568 -0.4609 20.0267 0.0052
0.15 0.34 0.396082 0.01657 -0.2679 -0.4689 21.7855 0.0053
0.15 0.35 0.390109 0.016321 -0.2789 -0.4769 23.6183 0.0055
0.15 0.36 0.384136 0.016072 -0.29 -0.4849 25.5251 0.0057
0.15 0.37 0.378163 0.015824 -0.301 -0.4928 27.506 0.0059
0.15 0.38 0.372191 0.015575 -0.312 -0.5008 29.5608 0.0061
0.15 0.39 0.366218 0.015326 -0.3231 -0.5088 31.6897 0.0063
0.15 0.4 0.360245 0.015077 -0.3341 -0.5168 33.8926 0.0065
0.15 0.41 0.354272 0.014829 -0.3452 -0.5247 36.1695 0.0067
0.15 0.42 0.348299 0.01458 -0.3562 -0.5327 38.5204 0.0069
0.15 0.43 0.342326 0.014331 -0.3672 -0.5407 40.9453 0.0071
0.15 0.44 0.336353 0.014082 -0.3783 -0.5486 43.4443 0.0073
0.15 0.45 0.33038 0.013834 -0.3893 -0.5566 46.0172 0.0075
0.15 0.46 0.324408 0.013585 -0.4004 -0.5646 48.6642 0.0078
0.15 0.47 0.318435 0.013336 -0.4114 -0.5726 51.3852 0.008
0.15 0.48 0.312462 0.013087 -0.4224 -0.5805 54.1802 0.0082
0.15 0.49 0.306489 0.012839 -0.4335 -0.5885 57.0492 0.0084
0.15 0.5 0.300516 0.01259 -0.4445 -0.5965 59.9922 0.0087
0.15 0.51 0.294543 0.012341 -0.4556 -0.6044 63.0093 0.0089
0.15 0.52 0.28857 0.012092 -0.4666 -0.6124 66.1004 0.0091
0.15 0.53 0.282597 0.011844 -0.4776 -0.6204 69.2654 0.0094
0.15 0.54 0.276625 0.011595 -0.4887 -0.6284 72.5045 0.0096
0.15 0.55 0.270652 0.011346 -0.4997 -0.6363 75.8176 0.0099
0.15 0.56 0.264679 0.011098 -0.5108 -0.6443 79.2048 0.0101
0.15 0.57 0.258706 0.010849 -0.5218 -0.6523 82.6659 0.0104
0.15 0.58 0.252733 0.0106 -0.5328 -0.6603 86.2011 0.0106
0.15 0.59 0.24676 0.010351 -0.5439 -0.6682 89.8102 0.0109
0.15 0.6 0.240787 0.010103 -0.5549 -0.6762 93.4934 0.0111
0.15 0.61 0.234814 0.009854 -0.566 -0.6842 97.2506 0.0114
0.15 0.62 0.228842 0.009605 -0.577 -0.6921 101.0818 0.0117
0.15 0.63 0.222869 0.009356 -0.588 -0.7001 104.987 0.0119
0.15 0.64 0.216896 0.009108 -0.5991 -0.7081 108.9663 0.0122
0.15 0.65 0.210923 0.008859 -0.6101 -0.7161 113.0195 0.0125
0.15 0.66 0.20495 0.00861 -0.6212 -0.724 117.1468 0.0128
0.15 0.67 0.198977 0.008361 -0.6322 -0.732 121.3481 0.013
0.15 0.68 0.193004 0.008113 -0.6432 -0.74 125.6234 0.0133
0.15 0.69 0.187031 0.007864 -0.6543 -0.748 129.9727 0.0136
0.15 0.7 0.181059 0.007615 -0.6653 -0.7559 134.3961 0.0139
0.15 0.71 0.175086 0.007366 -0.6764 -0.7639 138.8934 0.0142
0.15 0.72 0.169113 0.007118 -0.6874 -0.7719 143.4648 0.0145
0.15 0.73 0.16314 0.006869 -0.6984 -0.7798 148.1101 0.0148
0.15 0.74 0.157167 0.00662 -0.7095 -0.7878 152.8295 0.0151
0.15 0.75 0.151194 0.006371 -0.7205 -0.7958 157.6229 0.0154
